Date,inventory_id,campaign_id,adgroup_id,adgroup_name,video_id,UU,cost_usd,impressions,clicks,installs,registrations,d1_retention,d7_retention
05/30/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,GLzUOgVzA8s,21521,25.83959,26112,20397,169,89,58,35
07/05/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,spO_hnJzZ70,268828,243.14316,311505,253667,1125,664,428,245
07/12/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,01paQZ-iaMg,544835,745.204929,642230,513085,3679,2046,1362,753
05/26/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,921699,1422.933019,1210873,570803,8701,4742,3311,1958
07/21/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,182420,270.003919,206907,174543,1470,781,528,326
06/29/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,21912,26.810029,24147,19161,157,104,77,43
05/10/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,104089,43.529567,179361,21636,280,192,127,62
05/29/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,128232,168.145867,151490,114174,1196,632,437,221
07/11/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,46843,64.53642,51753,41401,263,148,98,51
06/21/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,9WwHe7eZ34g,705806,783.921964,859970,650852,4205,2241,1592,894
07/10/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,15132,14.844677,16804,13366,87,50,36,25
07/25/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,444471,647.588009,512131,452191,3011,1599,1074,631
07/09/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,175424,255.184223,205967,157330,1439,813,551,335
06/22/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,nMOuYR9rkdg,112218,120.268567,133441,76191,718,368,260,169
05/28/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,143464,154.529797,172167,131232,960,563,376,204
06/12/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,Xg55ZhQWGaI,60281,92.417531,72161,39198,462,261,183,124
05/29/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,5049,5.13583,6254,4905,36,18,12,4
05/13/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,GLzUOgVzA8s,16661,16.583943,19860,17064,125,76,47,23
06/16/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,01paQZ-iaMg,14691,21.70765,17252,13798,132,81,58,39
05/23/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,9WwHe7eZ34g,130672,144.334742,151480,102091,966,542,385,184
06/26/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,k5IkHS-3xAU,9613,10.557732,10685,8871,60,22,19,10
06/15/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,GLzUOgVzA8s,28858,29.411451,32047,26651,188,114,79,49
06/30/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,spO_hnJzZ70,397021,446.259579,482242,362431,2149,1158,756,414
05/17/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,WprShKz2UEA,8222,8.623207,9465,6993,45,26,15,11
06/23/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,KF9F3seBk_M,192575,199.698293,228784,185963,1207,685,472,280
07/12/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,nMOuYR9rkdg,122747,141.285557,137590,111545,731,392,260,167
07/14/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,puEk507gW6A,169110,175.624963,190219,155776,995,542,376,224
06/26/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,25502,31.50992,28984,23712,196,113,74,41
06/27/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,01paQZ-iaMg,107978,149.714653,126463,104332,984,551,372,226
05/19/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,231170,279.318457,273665,217920,1629,955,645,388
05/19/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,01paQZ-iaMg,16692,18.878858,19450,15713,125,68,47,28
07/01/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,WprShKz2UEA,631365,703.176161,771204,574757,3631,2007,1412,775
05/14/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,puEk507gW6A,16242,6.129603,25724,3029,45,26,19,8
05/28/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,426639,513.121348,526784,371870,3418,1852,1259,737
05/30/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,puEk507gW6A,401320,403.598497,492059,387751,2241,1253,891,496
06/06/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,puEk507gW6A,414677,463.47999,504201,381955,2717,1416,1010,553
06/15/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,01paQZ-iaMg,111114,122.791249,128208,104515,816,450,306,168
06/08/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,Xg55ZhQWGaI,674574,700.30469,821535,667231,4059,2288,1534,843
07/10/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,spO_hnJzZ70,18988,15.270668,21075,17578,86,39,27,14
05/09/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,238693,108.663197,512670,53070,694,421,287,157
05/22/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,nMOuYR9rkdg,128107,156.363895,154869,115858,1042,546,377,224
06/08/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,18065,18.999365,20770,17347,98,60,43,22
07/18/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,26537,34.951827,29072,23523,207,115,76,38
07/16/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,KF9F3seBk_M,41169,63.251135,48009,37842,362,197,128,68
05/01/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,9WwHe7eZ34g,704062,883.645005,917678,631924,4825,2714,1863,1016
06/14/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,1463615,1997.359709,1887425,1077204,10082,5235,3549,2033
05/21/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,1613386,2315.421785,2077396,1090313,14104,7682,5414,3179
06/28/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,spO_hnJzZ70,1050704,1077.646476,1302366,959397,5866,3285,2142,1269
06/13/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,puEk507gW6A,496728,442.647465,655625,307657,2339,1315,918,511
05/18/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,nMOuYR9rkdg,30308,30.818013,34590,29132,194,100,75,48
07/09/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,38273,45.715993,42742,33170,313,185,125,74
06/03/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,KF9F3seBk_M,20111,18.403908,22503,20357,114,76,47,26
05/24/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,nMOuYR9rkdg,377247,458.062477,462141,303132,2746,1505,1045,623
06/11/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,KF9F3seBk_M,1156524,1455.938344,1491480,925645,7530,4228,2941,1708
06/11/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,Xg55ZhQWGaI,317875,399.700596,393165,181707,1943,1106,781,447
05/24/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,5879,6.51662,7419,4866,44,33,21,11
06/12/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,WprShKz2UEA,559882,813.834182,712441,311113,4119,2331,1576,938
06/05/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,5663,6.006237,7091,5354,36,19,12,5
07/28/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,30515,48.895272,33103,28923,248,151,99,59
06/04/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,puEk507gW6A,963893,1000.291043,1203463,920047,5844,3261,2297,1320
05/24/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,498244,628.573933,601522,378293,3779,2155,1550,858
06/25/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,01paQZ-iaMg,35917,55.740953,41711,33337,355,195,142,85
07/31/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,18269,31.656167,20434,18187,178,101,65,51
05/20/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,01paQZ-iaMg,54379,61.060314,62832,38293,407,229,169,97
07/19/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,Xg55ZhQWGaI,546972,661.065684,625479,542216,3334,1741,1203,671
05/26/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,156111,226.021547,179457,100004,1345,767,540,308
06/09/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,41745,55.535457,47779,38125,293,174,115,78
05/03/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,GLzUOgVzA8s,3103,4.395623,3763,2969,33,21,17,9
07/31/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,228922,310.623971,264365,233678,1621,864,565,347
07/25/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,5456,6.558746,6430,5800,40,26,20,9
06/12/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,k5IkHS-3xAU,894563,992.896114,1127078,645090,5181,2790,1952,1101
06/13/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,12662,10.869868,17320,7233,57,37,28,14
06/20/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,KF9F3seBk_M,312477,319.041927,383149,316667,1671,880,578,311
06/24/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,10951,11.394735,12504,10364,77,48,29,17
06/20/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,nMOuYR9rkdg,51438,45.94372,61372,47017,266,130,90,54
05/12/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,WprShKz2UEA,417828,479.961562,509224,401253,2946,1712,1182,675
05/29/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,puEk507gW6A,19296,19.850251,22545,19730,109,68,44,32
05/23/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,spO_hnJzZ70,4206,5.641418,4600,3332,37,24,15,8
06/13/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,39313,75.389606,45653,24693,383,218,166,95
07/05/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,KF9F3seBk_M,29343,33.251559,34464,27198,160,96,64,34
07/10/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,9WwHe7eZ34g,10144,13.708764,11772,9426,68,35,20,12
07/18/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,01paQZ-iaMg,565430,740.587525,654583,534381,3772,1946,1315,792
07/20/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,#NAME?,15806,13.44328,17211,13761,84,48,31,20
07/10/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,01paQZ-iaMg,8669,15.127869,10105,7958,91,56,30,20
05/03/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,9WwHe7eZ34g,690164,937.874375,898309,642049,4648,2575,1750,961
07/03/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,nMOuYR9rkdg,3068,3.781808,3472,2833,29,17,12,9
05/04/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,WprShKz2UEA,469824,658.068662,597602,447463,2906,1697,1159,669
05/13/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,WprShKz2UEA,114752,139.24838,136457,108309,873,503,339,204
05/29/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,GLzUOgVzA8s,111683,106.366294,133845,109909,694,393,281,162
07/02/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,WprShKz2UEA,178774,166.013907,206482,166317,999,617,420,254
07/11/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,571756,597.634808,669453,514762,2541,1282,877,530
05/29/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,7562,7.660448,8306,6964,40,28,22,12
07/01/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,spO_hnJzZ70,469898,467.373254,572010,423906,2582,1391,935,577
05/02/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,8877,7.647004,18048,6029,49,31,23,9
07/10/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,puEk507gW6A,118706,115.079484,135388,107685,587,328,213,135
05/12/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,puEk507gW6A,150195,66.992309,324542,39757,433,263,182,110
05/12/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,9WwHe7eZ34g,9430,12.118559,10896,8565,67,40,22,8
05/22/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,01paQZ-iaMg,40717,47.773273,46982,35957,295,150,108,70
06/23/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,01paQZ-iaMg,633110,763.021323,752846,617446,4795,2567,1792,1089
07/23/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,335220,469.143393,382062,333869,2901,1480,967,635
07/07/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,706182,836.482874,856587,651336,4005,2172,1443,833
07/14/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,#NAME?,19642,16.565741,21399,18546,89,63,53,25
06/29/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,WprShKz2UEA,42691,44.59162,48770,39881,238,148,82,55
05/09/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,GLzUOgVzA8s,233710,223.787209,296245,181342,1197,709,490,292
06/30/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,WprShKz2UEA,80378,93.125319,96887,75030,435,271,191,104
07/18/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,WprShKz2UEA,29726,40.441,34027,29700,199,111,65,44
05/04/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,spO_hnJzZ70,39462,54.728074,46958,35080,222,124,94,52
05/18/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,153164,187.312428,179334,146186,1079,647,449,261
06/10/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,Xg55ZhQWGaI,679506,808.909059,829474,639316,4617,2523,1733,1015
06/20/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,22174,29.732619,26509,21070,164,98,73,37
07/14/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,406528,446.659905,470104,359936,2532,1333,894,480
05/01/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,GLzUOgVzA8s,93961,112.650041,114016,91325,718,475,339,176
05/18/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,WprShKz2UEA,56074,62.198103,63934,54602,404,260,173,103
06/26/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,WprShKz2UEA,4633,4.953245,5104,4236,28,19,12,9
06/03/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,puEk507gW6A,663837,667.996602,822237,641176,3910,2206,1514,829
05/31/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,puEk507gW6A,28716,28.335965,33880,28452,167,104,73,36
06/20/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,10541,14.141836,11799,9039,80,48,34,20
05/29/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,KF9F3seBk_M,68913,70.362321,83259,69574,443,259,170,98
05/10/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,9WwHe7eZ34g,805507,948.590506,1038081,575794,5231,2759,1911,1085
07/23/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,9WwHe7eZ34g,4345,5.950166,4614,4028,34,17,11,10
05/21/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,01paQZ-iaMg,134467,167.373629,159359,105720,1156,639,462,279
05/18/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,675402,839.915903,830171,644717,5109,2849,1985,1110
06/28/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,14924,18.310283,16521,12882,129,90,61,34
07/29/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,01paQZ-iaMg,258412,374.489814,295981,260404,2323,1173,811,483
06/18/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,puEk507gW6A,10888,11.224143,11898,10615,65,32,21,13
06/26/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,spO_hnJzZ70,1256072,1349.657529,1539554,1256499,7727,4221,2803,1669
07/06/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,spO_hnJzZ70,805005,829.773317,969608,753391,4101,2185,1436,827
07/09/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,GLzUOgVzA8s,24206,19.589538,26245,21290,140,91,59,42
07/11/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,nMOuYR9rkdg,91542,92.813115,102867,82868,420,227,144,94
06/25/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,3496,5.856851,4053,3255,31,18,17,12
06/05/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,75521,107.841961,88353,67385,656,395,273,166
07/15/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,puEk507gW6A,18956,24.879285,20757,17685,156,100,65,41
07/10/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,567340,637.155966,672810,506265,3061,1615,1066,611
07/30/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,72758,100.533094,80844,71469,510,289,183,101
05/28/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,puEk507gW6A,13187,11.541311,14875,11885,63,35,23,11
05/09/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,Xg55ZhQWGaI,8598,3.800318,16055,1374,24,18,10,6
07/22/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,01paQZ-iaMg,126873,226.765405,145140,126129,1245,665,421,279
05/11/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,WprShKz2UEA,110119,195.648335,133180,57921,975,564,390,223
07/04/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,spO_hnJzZ70,133930,129.002172,156408,115228,632,344,218,138
05/13/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,78931,112.261271,94178,70592,686,378,258,149
07/13/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,#NAME?,34902,32.281566,38764,32902,181,113,81,49
05/09/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,WprShKz2UEA,360829,362.3653,475734,226439,1973,1165,813,465
05/20/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,GLzUOgVzA8s,42956,46.448,50465,33295,300,152,95,47
07/24/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,501964,707.476963,584125,509008,4029,1985,1360,816
07/06/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,10966,15.775,12133,9596,69,43,29,17
07/21/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,20475,30.764765,22542,19565,149,89,66,40
06/03/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,160254,245.001652,196726,110298,1419,806,565,319
06/14/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,puEk507gW6A,44556,45.593694,56379,33862,248,154,108,52
05/10/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,GLzUOgVzA8s,60967,50.031823,73237,31262,276,167,117,63
06/01/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,4939,5.249339,6281,4191,36,20,16,7
06/07/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,222546,236.733057,265467,212605,1318,730,502,286
05/10/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,4496,9.25083,5003,2941,54,29,23,13
06/17/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,23197,33.901847,25835,21280,173,113,80,47
07/19/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,WprShKz2UEA,225729,285.337078,254778,220470,1236,679,449,249
05/12/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,GLzUOgVzA8s,22733,23.065138,26094,22663,148,88,67,37
06/17/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,puEk507gW6A,27655,27.217232,30383,26954,138,90,55,38
07/28/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,657463,774.99216,751002,653651,4425,2229,1526,878
06/14/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,553811,679.236208,676899,476181,3437,1889,1320,729
06/24/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,01paQZ-iaMg,143195,205.224935,166746,135542,1324,749,499,294
07/16/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,51551,87.149866,59256,47488,465,269,174,110
07/24/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,100486,142.42584,112366,100303,781,440,287,170
07/21/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,603558,746.977905,705332,601503,4069,2195,1452,847
05/19/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,397784,452.95617,486134,362790,2765,1562,1072,585
06/19/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,4572,5.031995,5534,4344,36,18,11,6
06/25/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,6110,9.377061,6821,5412,51,37,19,14
05/28/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,9WwHe7eZ34g,262,0.320254,296,249,0,0,0,0
06/30/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,67,0.058041,72,58,0,0,0,0
07/02/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,60,0.059302,69,47,0,0,0,0
08/02/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,k5IkHS-3xAU,64,0.123454,68,56,1,0,0,0
07/30/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,9WwHe7eZ34g,86,0.114651,89,79,0,0,0,0
06/10/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,9WwHe7eZ34g,134,0.143665,146,120,1,0,0,0
06/24/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,puEk507gW6A,1236,0.531726,2103,206,1,0,0,0
05/22/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,GLzUOgVzA8s,145,0.171267,159,123,0,0,0,0
07/26/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,k5IkHS-3xAU,355,0.523009,387,349,2,0,0,0
07/05/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,9WwHe7eZ34g,175,0.138033,189,160,0,0,0,0
08/01/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,9WwHe7eZ34g,110,0.182986,121,112,1,0,0,0
07/12/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,k5IkHS-3xAU,419,0.43843,459,374,1,0,0,0
07/20/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,9WwHe7eZ34g,53,0.053356,56,49,0,0,0,0
08/01/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,Xg55ZhQWGaI,65,0.070804,66,59,1,0,0,0
07/27/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,01paQZ-iaMg,70,0.1053,74,66,0,0,0,0
05/26/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,nMOuYR9rkdg,51,0.067529,58,40,0,0,0,0
06/11/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,65,0.119766,77,33,0,0,0,0
07/14/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,114,0.251146,123,87,0,0,0,0
07/17/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,115,0.117479,125,107,0,0,0,0
05/10/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,puEk507gW6A,467,0.126145,642,65,0,0,0,0
05/05/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,147,0.143775,193,121,0,0,0,0
07/03/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,9WwHe7eZ34g,131,0.112445,142,121,0,0,0,0
07/29/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,k5IkHS-3xAU,442,0.578048,485,415,1,0,0,0
05/06/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,123,0.109055,155,90,0,0,0,0
06/24/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,9WwHe7eZ34g,53,0.044044,59,51,0,0,0,0
07/12/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,GLzUOgVzA8s,381,0.411979,410,353,1,0,0,0
